tconst,primaryTitle,startYear,averageRating,numVotes,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western
tt0462200,Black Snake Moan,2006,6.9,62527.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0462322,Grindhouse,2007,7.5,181529.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0462335,High-Rise,2015,5.6,40635.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0462465,Outlander,2008,6.2,73642.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0462499,Rambo,2008,7.0,224601.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0462504,Rescue Dawn,2006,7.3,103947.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0462538,The Simpsons Movie,2007,7.3,318181.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0462590,Step Up,2006,6.5,114363.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0463034,"You, Me and Dupree",2006,5.6,80167.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0463854,28 Weeks Later,2007,6.9,267018.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0463985,The Fast and the Furious: Tokyo Drift,2006,6.0,257956.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0463998,Freedom Writers,2007,7.6,74343.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0464141,The Orphanage,2007,7.4,151447.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0464154,Piranha 3D,2010,5.4,88321.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0464196,Severance,2006,6.5,37893.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0465234,National Treasure: Book of Secrets,2007,6.5,226687.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0465494,Hitman,2007,6.3,165154.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0465538,Michael Clayton,2007,7.2,160739.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0465551,Notes on a Scandal,2006,7.4,76540.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0465580,Push,2009,6.1,108401.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0465602,Shoot 'Em Up,2007,6.6,147628.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0465624,My Super Ex-Girlfriend,2006,5.1,63218.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0466342,Date Movie,2006,2.8,58621.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0466909,The Omen,2006,5.5,57890.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0467197,Max Payne,2008,5.3,124318.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0467200,The Other Boleyn Girl,2008,6.7,108558.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0467406,Juno,2007,7.4,503898.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0468489,Half Nelson,2006,7.2,85864.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0468492,The Host,2006,7.1,114711.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0468569,The Dark Knight,2008,9.0,2427590.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0469494,There Will Be Blood,2007,8.2,546762.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0469641,World Trade Center,2006,5.9,81871.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0470752,Ex Machina,2014,7.7,503784.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0471042,Tower Heist,2011,6.2,138714.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0472033,9,2009,7.1,136527.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0472043,Apocalypto,2006,7.8,300392.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0472062,Charlie Wilson's War,2007,7.0,114723.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0472160,Penelope,2006,6.7,61751.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0472181,The Smurfs,2011,5.4,87105.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0472198,Notorious,2009,6.7,42489.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0472399,The Mechanic,2011,6.6,156224.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0473075,Prince of Persia: The Sands of Time,2010,6.6,279976.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0473308,Waitress,2007,7.0,44987.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0473444,Curse of the Golden Flower,2006,7.0,43315.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0473705,State of Play,2009,7.1,147957.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0475276,United 93,2006,7.6,103432.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0475290,"Hail, Caesar!",2016,6.3,129009.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0475394,Smokin' Aces,2006,6.7,141807.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0475944,The Covenant,2006,5.3,48329.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0476735,My Father and My Son,2005,8.2,83320.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0476964,The Brave One,2007,6.7,60052.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0477051,Norbit,2007,4.1,71913.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0477071,Premonition,2007,5.9,75419.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0477080,Unstoppable,2010,6.8,191436.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0477139,Wristcutters: A Love Story,2006,7.3,54946.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0477302,Extremely Loud & Incredibly Close,2011,6.9,99827.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0477347,Night at the Museum,2006,6.4,328248.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0477348,No Country for Old Men,2007,8.1,903944.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0478087,21,2008,6.8,238734.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0478134,In the Valley of Elah,2007,7.1,71285.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0478304,The Tree of Life,2011,6.8,172390.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0478311,Knocked Up,2007,6.9,359381.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0478970,Ant-Man,2015,7.3,609723.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0479143,Rocky Balboa,2006,7.1,209977.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0479884,Crank,2006,6.9,242075.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0479952,Madagascar: Escape 2 Africa,2008,6.6,215002.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0479997,Season of the Witch,2011,5.4,92423.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0480025,This Is England,2006,7.7,118975.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0480242,Dan in Real Life,2007,6.7,100169.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0480249,I Am Legend,2007,7.2,714944.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0480255,The Losers,2010,6.3,97851.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0480669,Timecrimes,2007,7.2,61576.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0480687,Hall Pass,2011,5.8,122582.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tt0481141,No Reservations,2007,6.3,73058.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0481369,The Number 23,2007,6.4,197691.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0481499,The Croods,2013,7.2,202737.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0481536,Harold & Kumar Escape from Guantanamo Bay,2008,6.6,134006.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0482527,It's a Boy Girl Thing,2006,6.3,40433.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0482571,The Prestige,2006,8.5,1248796.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0482572,Pride and Glory,2008,6.6,60323.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0482606,The Strangers,2008,6.2,124556.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0483607,Doomsday,2008,5.9,75399.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0485947,Mr. Nobody,2009,7.8,224647.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0486551,Beerfest,2006,6.3,66079.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0486576,Fantastic 4: Rise of the Silver Surfer,2007,5.6,257230.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0486583,Fred Claus,2007,5.6,41612.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0486655,Stardust,2007,7.6,263481.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0486822,Disturbia,2007,6.8,229402.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0486946,Wild Hogs,2007,5.8,116333.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0488120,Fracture,2007,7.2,195176.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0489049,Fanboys,2009,6.6,57735.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0489099,Jumper,2008,6.1,295721.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0489237,The Nanny Diaries,2007,6.2,57931.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0489270,Saw III,2006,6.2,186171.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0490084,Because I Said So,2007,5.7,38106.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0490086,Big Stan,2007,6.2,43410.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
tt0490204,Reign Over Me,2007,7.4,94586.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0490215,Silence,2016,7.2,106214.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0491152,Something Borrowed,2011,5.9,59867.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0491175,Suburbicon,2017,5.7,42527.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0492044,The Haunting in Connecticut,2009,5.9,60840.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0492956,The Game Plan,2007,6.1,62091.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0493405,CHIPS,2017,6.0,45154.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0493464,Wanted,2008,6.7,374766.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0494238,Inkheart,2008,6.1,75739.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0495596,Tales from Earthsea,2006,6.4,37763.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0496806,Ocean's Thirteen,2007,6.9,332882.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0497116,An Inconvenient Truth,2006,7.4,82146.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0497465,Vicky Cristina Barcelona,2008,7.1,248902.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0498353,Hostel: Part II,2007,5.5,88036.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0498380,Letters from Iwo Jima,2006,7.9,158403.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0498381,Rings,2017,4.5,39442.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0498399,We Own the Night,2007,6.8,87060.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0499097,Without Remorse,2021,5.8,49552.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0499448,The Chronicles of Narnia: Prince Caspian,2008,6.5,201779.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0499549,Avatar,2009,7.8,1158717.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0499556,War,2007,6.2,88838.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0756683,The Man from Earth,2007,7.9,181209.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0758730,Aliens vs. Predator: Requiem,2007,4.6,120117.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0758746,Friday the 13th,2009,5.5,102357.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0758752,Love & Other Drugs,2010,6.7,190367.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0758758,Into the Wild,2007,8.1,595863.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0758766,Music and Lyrics,2007,6.5,100582.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0758774,Body of Lies,2008,7.1,220518.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0758794,We Are Marshall,2006,7.1,59296.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0760329,The Water Horse,2007,6.4,39376.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0762073,Thirst,2009,7.1,44806.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0762107,I Now Pronounce You Chuck & Larry,2007,5.9,144165.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0762114,License to Wed,2007,5.3,38835.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0762125,Planet 51,2009,6.0,53129.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0763831,A Thousand Words,2012,5.9,41745.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0765010,Brothers,2009,7.1,117301.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0765120,My Blueberry Nights,2007,6.6,53301.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0765429,American Gangster,2007,7.8,407308.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0765432,The Baader Meinhof Complex,2008,7.4,37119.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0765443,Eastern Promises,2007,7.6,235028.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0765476,Meet Dave,2008,5.0,39900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0770703,What's Your Number?,2011,6.1,75650.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0770752,Fool's Gold,2008,5.7,76665.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0770828,Man of Steel,2013,7.0,731723.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0775529,The Savages,2007,7.1,36782.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0779982,Black Sheep,2006,5.8,40037.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0780504,Drive,2011,7.8,596984.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0780511,Everybody's Fine,2009,7.1,60214.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0780521,The Princess and the Frog,2009,7.1,132797.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0780536,In Bruges,2008,7.9,403908.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0780571,Mr. Brooks,2007,7.3,146802.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0780622,Teeth,2007,5.4,42819.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0780653,The Wolfman,2010,5.8,104912.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0783233,Atonement,2007,7.8,263518.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0787474,The Boxtrolls,2014,6.8,56117.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0787475,Hot Rod,2007,6.7,82056.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0787524,The Man Who Knew Infinity,2015,7.2,54400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0790628,The Incredible Burt Wonderstone,2013,5.9,72109.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0790636,Dallas Buyers Club,2013,8.0,462559.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0790686,Mirrors,2008,6.1,104768.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0790724,Jack Reacher,2012,7.0,321838.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0790736,R.I.P.D.,2013,5.6,124843.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0795351,Case 39,2009,6.2,82653.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0795368,Death at a Funeral,2007,7.4,112709.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0795421,Mamma Mia!,2008,6.4,228229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0795461,Scary Movie V,2013,3.5,68652.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0795493,Cassandra's Dream,2007,6.7,51402.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0796366,Star Trek,2009,7.9,590704.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0798817,13,2010,6.1,41353.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0799934,Be Kind Rewind,2008,6.4,90150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0799949,Epic Movie,2007,2.4,103880.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0800039,Forgetting Sarah Marshall,2008,7.1,274016.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0800069,The Hills Have Eyes 2,2007,5.1,62534.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0800080,The Incredible Hulk,2008,6.6,457327.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0800240,Deception,2008,6.1,38631.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0800241,Transsiberian,2008,6.7,52143.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0800308,Appaloosa,2008,6.7,60055.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0800320,Clash of the Titans,2010,5.8,276337.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0800325,The Dirt,2018,7.0,44111.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0800369,Thor,2011,7.0,785971.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0803096,Warcraft,2016,6.8,253570.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0804461,Death Sentence,2007,6.7,70761.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0804492,The Hottie & the Nottie,2008,1.9,37973.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0804497,It's Kind of a Funny Story,2010,7.1,140029.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0804522,Rendition,2007,6.8,55164.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0805564,Lars and the Real Girl,2007,7.3,141988.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0805570,The Midnight Meat Train,2008,6.0,62736.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0806203,Carriers,2009,6.0,45428.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0808151,Angels & Demons,2009,6.7,283056.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0808279,Funny Games,2007,6.6,94039.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0808357,"Lust, Caution",2007,7.5,39793.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0808399,"New York, I Love You",2008,6.2,45834.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0808417,Persepolis,2007,8.0,91908.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0808506,The Girl Who Leapt Through Time,2006,7.7,63366.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0808510,Tooth Fairy,2010,5.0,44533.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0810819,The Danish Girl,2015,7.1,174413.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0810913,Jack and Jill,2011,3.3,81395.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0810922,Take Me Home Tonight,2011,6.3,52487.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0811080,Speed Racer,2008,6.0,71286.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0811138,The Love Guru,2008,3.8,51811.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0813547,The Counterfeiters,2007,7.6,44659.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0814022,Bangkok Dangerous,2008,5.4,56021.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0814255,Percy Jackson & the Olympians: The Lightning Thief,2010,5.9,182674.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0814314,Seven Pounds,2008,7.6,294329.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0815236,She's Out of My League,2010,6.4,132997.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0815244,Sydney White,2007,6.2,47485.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0815245,The Uninvited,2009,6.3,78587.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0816442,The Book Thief,2013,7.5,131123.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0816462,Conan the Barbarian,2011,5.2,97372.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0816692,Interstellar,2014,8.6,1623578.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0816711,World War Z,2013,7.0,627618.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0817177,Flipped,2010,7.7,86665.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0817230,Valentine's Day,2010,5.7,116850.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0817538,Drillbit Taylor,2008,5.7,59539.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
