primaryTitle,startYear,genre1,genre2,genre3,averageRating,numVotes,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,News,Romance,Sci-Fi,Sport,Thriller,War,Western
Date Night,2010,Comedy,Crime,Romance,6.3,157847.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Dave,1993,Comedy,Romance,,6.8,51810.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
David Attenborough: A Life on Our Planet,2020,Biography,Documentary,,9.0,29684.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dawn of the Dead,1978,Horror,Thriller,,7.9,116846.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Dawn of the Dead,2004,Action,Horror,,7.3,247821.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Dawn of the Planet of the Apes,2014,Action,Adventure,Drama,7.6,424984.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Day Watch,2006,Action,Fantasy,Horror,6.5,34031.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Day of the Dead,1985,Horror,Thriller,,7.1,66833.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Daybreakers,2009,Action,Horror,Sci-Fi,6.4,125996.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Daylight,1996,Action,Adventure,Drama,5.9,71073.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Days of Heaven,1978,Drama,Romance,,7.8,55938.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Days of Thunder,1990,Action,Drama,Sport,6.1,84071.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Dazed and Confused,1993,Comedy,,,7.6,175170.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dead Again,1991,Crime,Drama,Mystery,6.9,27302.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Dead Alive,1992,Comedy,Fantasy,Horror,7.5,94681.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Dead Calm,1989,Horror,Thriller,,6.8,39034.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Dead End,2003,Adventure,Horror,Mystery,6.5,27796.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Dead Man,1995,Adventure,Drama,Fantasy,7.6,94034.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Dead Man Down,2013,Action,Crime,Drama,6.5,66648.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dead Man Walking,1995,Crime,Drama,,7.5,92318.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dead Man's Shoes,2004,Crime,Drama,Thriller,7.6,51948.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Dead Poets Society,1989,Comedy,Drama,,8.1,453445.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dead Silence,2007,Horror,Mystery,Thriller,6.2,91249.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
Dead Snow,2009,Comedy,Fantasy,Horror,6.3,65974.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Deadfall,2012,Crime,Drama,Thriller,6.3,38977.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Deadpool,2016,Action,Adventure,Comedy,8.0,958581.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deadpool 2,2018,Action,Adventure,Comedy,7.7,525408.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dear John,2010,Drama,Mystery,Romance,6.3,144346.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Dear White People,2014,Comedy,Drama,Romance,6.1,27003.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Dear Zachary: A Letter to a Son About His Father,2008,Biography,Crime,Documentary,8.5,35330.0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Death Becomes Her,1992,Comedy,Fantasy,Horror,6.6,112804.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Death Note,2017,Action,Crime,Drama,4.4,81404.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Death Proof,2007,Action,Thriller,,7.0,280626.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Death Sentence,2007,Action,Crime,Drama,6.7,70882.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Death Wish,2018,Action,Crime,Drama,6.3,69675.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Death Wish,1974,Action,Crime,Drama,7.0,37997.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Death at a Funeral,2010,Comedy,,,5.7,48514.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Death at a Funeral,2007,Comedy,,,7.4,112986.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Death on the Nile,1978,Crime,Drama,Mystery,7.3,30716.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Death to Smoochy,2002,Comedy,Crime,Drama,6.3,39843.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deception,2008,Crime,Drama,Mystery,6.1,38693.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Deconstructing Harry,1997,Comedy,,,7.4,44058.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deep Blue Sea,1999,Action,Adventure,Sci-Fi,5.9,130161.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Deep Impact,1998,Action,Drama,Sci-Fi,6.2,172316.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Deep Red,1975,Horror,Mystery,Thriller,7.6,35967.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
Deep Rising,1998,Action,Adventure,Horror,6.1,35828.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Deepwater Horizon,2016,Action,Drama,History,7.1,161466.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Defendor,2009,Comedy,Crime,Drama,6.8,36312.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Defiance,2008,Action,Drama,History,7.2,143656.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Definitely, Maybe",2008,Comedy,Drama,Romance,7.1,161459.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Deja Vu,2006,Action,Crime,Sci-Fi,7.1,302135.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Delicatessen,1991,Comedy,Crime,,7.6,83307.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deliver Us from Evil,2014,Crime,Drama,Fantasy,6.2,74700.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Deliverance,1972,Adventure,Drama,Thriller,7.7,104082.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Delivery Man,2013,Comedy,Drama,,6.4,77284.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Demain tout commence,2016,Comedy,Drama,,7.4,25367.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Demolition,2015,Comedy,Drama,,7.0,95256.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Demolition Man,1993,Action,Sci-Fi,Thriller,6.7,167458.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Demon Slayer: Mugen Train,2020,Action,Adventure,Animation,8.3,39756.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Den of Thieves,2018,Action,Crime,Drama,7.0,102302.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dennis the Menace,1993,Comedy,Family,,5.6,59550.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Department Q: The Keeper of Lost Causes,2013,Crime,Drama,Mystery,7.2,28614.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Departures,2008,Drama,Music,,8.1,50654.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Derailed,2005,Crime,Drama,Thriller,6.6,72566.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Desperado,1995,Action,Crime,Thriller,7.2,179568.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Despicable Me,2010,Adventure,Animation,Comedy,7.6,520188.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Despicable Me 2,2013,Adventure,Animation,Comedy,7.3,382971.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Despicable Me 3,2017,Adventure,Animation,Comedy,6.3,123457.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Destination Wedding,2018,Comedy,Drama,Romance,6.0,27458.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Destroyer,2018,Action,Crime,Drama,6.2,27905.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Detachment,2011,Drama,,,7.7,81312.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Detroit,2017,Crime,Drama,History,7.3,51527.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Detroit Rock City,1999,Comedy,Music,,6.9,38335.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Deuce Bigalow: European Gigolo,2005,Comedy,,,4.7,50038.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deuce Bigalow: Male Gigolo,1999,Comedy,Romance,,5.7,73402.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Devdas,2002,Drama,Musical,Romance,7.6,40625.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Devil,2010,Horror,Mystery,Thriller,6.2,140758.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
Dhoom 2,2006,Action,Crime,Thriller,6.6,25448.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Dhoom 3,2013,Action,Crime,Thriller,5.4,44756.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Diamonds Are Forever,1971,Action,Adventure,Thriller,6.6,102094.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Diary of a Wimpy Kid,2010,Comedy,Drama,Family,6.2,46473.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Dick Tracy,1990,Action,Comedy,Crime,6.1,60024.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Did You Hear About the Morgans?,2009,Comedy,Drama,Romance,4.9,39632.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Die Another Day,2002,Action,Adventure,Thriller,6.1,213472.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Die Hard,1988,Action,Thriller,,8.2,825908.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Die Hard 2,1990,Action,Thriller,,7.1,349100.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Die Hard with a Vengeance,1995,Action,Adventure,Thriller,7.6,375344.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Dil Bechara,2020,Comedy,Drama,Romance,8.2,125263.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Dil Se..,1998,Drama,Romance,,7.6,27968.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Dilwale Dulhania Le Jayenge,1995,Drama,Romance,,8.1,66814.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Dinner for Schmucks,2010,Comedy,,,5.9,104342.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dinosaur,2000,Adventure,Animation,Drama,6.5,57328.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dirty Dancing,1987,Drama,Music,Romance,7.0,216656.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Dirty Dancing: Havana Nights,2004,Drama,Music,Romance,6.0,27652.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Dirty Grandpa,2016,Comedy,,,5.9,119084.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dirty Harry,1971,Action,Crime,Thriller,7.7,150292.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Dirty Pretty Things,2002,Crime,Drama,Thriller,7.3,41831.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Dirty Rotten Scoundrels,1988,Comedy,Crime,,7.4,68620.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dirty Work,1998,Comedy,,,6.5,26552.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disaster Movie,2008,Comedy,Sci-Fi,,1.9,89756.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Disclosure,1994,Drama,Thriller,,6.1,48667.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Disconnect,2012,Drama,Thriller,,7.5,74636.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Disobedience,2017,Drama,Romance,,6.6,28623.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
District 9,2009,Action,Sci-Fi,Thriller,7.9,658417.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Disturbia,2007,Crime,Drama,Mystery,6.8,230005.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Divergent,2014,Action,Adventure,Mystery,6.6,441811.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Django,1966,Action,Western,,7.2,26619.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Django Unchained,2012,Drama,Western,,8.4,1441486.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Do the Right Thing,1989,Comedy,Drama,,8.0,97261.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doc Hollywood,1991,Comedy,Drama,Romance,6.2,35355.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Doctor Dolittle,1998,Comedy,Family,Fantasy,5.4,95264.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Doctor Sleep,2019,Drama,Fantasy,Horror,7.3,170509.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Doctor Strange,2016,Action,Adventure,Fantasy,7.5,653362.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Doctor Zhivago,1965,Drama,Romance,War,8.0,73233.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Dog Day Afternoon,1975,Biography,Crime,Drama,8.0,247237.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dog Soldiers,2002,Action,Horror,Thriller,6.8,58129.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Dogma,1999,Adventure,Comedy,Drama,7.3,213086.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dogman,2018,Crime,Drama,Thriller,7.2,25202.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Dogtooth,2009,Drama,Thriller,,7.2,90226.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Dogville,2003,Crime,Drama,,8.0,144198.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dolemite Is My Name,2019,Biography,Comedy,Drama,7.3,58006.0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dolores Claiborne,1995,Crime,Drama,Mystery,7.4,41841.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Domestic Disturbance,2001,Crime,Thriller,,5.6,26933.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Domino,2005,Action,Biography,Crime,5.9,66124.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Don,2006,Action,Crime,Thriller,7.2,36045.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Don 2,2011,Action,Crime,Thriller,7.1,51466.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Don Jon,2013,Comedy,Drama,Romance,6.5,234978.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Don Juan DeMarco,1994,Comedy,Drama,Romance,6.7,49848.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Don't Be Afraid of the Dark,2010,Fantasy,Horror,Thriller,5.6,48051.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
Don't Be a Menace to South Central While Drinking Your Juice in the Hood,1996,Comedy,Crime,,6.6,52865.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Don't Breathe,2016,Crime,Horror,Thriller,7.1,255237.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Don't Look Now,1973,Drama,Horror,Mystery,7.2,53489.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Don't Say a Word,2001,Drama,Mystery,Thriller,6.3,50983.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Don't Tell Mom the Babysitter's Dead,1991,Comedy,,,6.3,31882.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Donnie Brasco,1997,Biography,Crime,Drama,7.7,293055.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Donnie Darko,2001,Drama,Mystery,Sci-Fi,8.0,768538.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Doom,2005,Action,Horror,Sci-Fi,5.2,111294.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Doomsday,2008,Action,Sci-Fi,Thriller,5.9,75604.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Dope,2015,Adventure,Comedy,Crime,7.2,83096.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dorian Gray,2009,Drama,Fantasy,Mystery,6.3,62988.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Double Impact,1991,Action,Crime,,5.6,39821.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Double Jeopardy,1999,Crime,Drama,Mystery,6.5,82666.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Double Team,1997,Action,Comedy,Sci-Fi,4.8,33386.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Doubt,2008,Drama,Mystery,,7.5,126243.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Down by Law,1986,Comedy,Crime,Drama,7.7,50180.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Down with Love,2003,Comedy,Romance,,6.3,40745.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Downfall,2004,Biography,Drama,History,8.2,343440.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Downsizing,2017,Drama,Fantasy,Sci-Fi,5.7,104987.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Downton Abbey,2019,Drama,Romance,,7.4,47237.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Dracula,1992,Fantasy,Horror,Romance,7.4,206289.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
Dracula 2000,2000,Action,Fantasy,Horror,4.9,33243.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Dracula Untold,2014,Action,Drama,Fantasy,6.3,187800.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Dracula: Dead and Loving It,1995,Comedy,Fantasy,Horror,5.9,40639.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Draft Day,2014,Drama,Sport,,6.8,57669.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Drag Me to Hell,2009,Horror,,,6.5,195825.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Dragged Across Concrete,2018,Action,Crime,Drama,6.9,42391.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dragnet,1987,Comedy,Crime,,6.0,33514.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dragon: The Bruce Lee Story,1993,Action,Biography,Drama,7.0,30488.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DragonHeart,1996,Action,Adventure,Fantasy,6.5,95251.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Dragonball Evolution,2009,Action,Adventure,Fantasy,2.5,72597.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Dragonfly,2002,Drama,Fantasy,Mystery,6.1,37933.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Dream House,2011,Drama,Mystery,Thriller,6.0,65461.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Dreamcatcher,2003,Drama,Horror,Sci-Fi,5.5,91011.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Dreamgirls,2006,Drama,Music,Musical,6.5,72067.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Dreams,1990,Drama,Fantasy,,7.8,25441.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Dredd,2012,Action,Crime,Sci-Fi,7.1,264809.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Dressed to Kill,1980,Crime,Drama,Mystery,7.1,39368.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Drillbit Taylor,2008,Action,Comedy,Crime,5.7,59631.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Drinking Buddies,2013,Comedy,Drama,Romance,6.1,57362.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Drishyam,2013,Crime,Drama,Thriller,8.3,38496.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Drishyam,2015,Crime,Drama,Mystery,8.2,77330.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Drive,2011,Action,Drama,,7.8,599917.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Drive Angry,2011,Action,Fantasy,Thriller,5.4,97058.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Driven,2001,Action,Drama,Sport,4.6,40543.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Driving Miss Daisy,1989,Drama,,,7.4,105924.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Drop Dead Fred,1991,Comedy,Drama,Fantasy,5.9,28053.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Drop Dead Gorgeous,1999,Comedy,Romance,Thriller,6.6,35804.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Drugstore Cowboy,1989,Crime,Drama,,7.3,35918.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Drunken Master,1978,Action,Comedy,,7.5,38796.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Duck, You Sucker!",1971,Drama,War,Western,7.6,33332.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
DuckTales the Movie: Treasure of the Lost Lamp,1990,Adventure,Animation,Comedy,6.9,26060.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dude, Where's My Car?",2000,Comedy,Mystery,Sci-Fi,5.5,137545.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
